source_shop,page,artist,title,format,url,ean,price_current,price_original,raw_name,description_snippet,scraped_at
dgmoutlet,34,,Serious Beats 95,4CD,https://www.dgmoutlet.nl/serious-beats-95-4cd/AS5414165119388,5414165119388,11.99,24.99,Serious Beats 95 (4CD),"CD (ALBUM) 4 disk Engels september 2020 Serious Beats is het perfecte overzicht van de populairste clubs, house, groove & electro die er zijn! Onmiskenbaar de meest essentiële, complete en aankomende clubcollectie. Tracklist 1 1. Regard & Raye - Secrets 2. Purple Disco Machine & Sophie and the Giants - Hypnotized 3. Boys Noize - Mvinline 4. Topic & A7S - Breaking me 5. Lost Frequencies & Easton Corbin - One more night 6. Martin Garrix & John Martin - Higher ground 7. DJ Licious - Lazy day 8. Yves V & Alida - Home now 9. Jonas Blue & Max - Naked 10. Michael Calfan & Martin Solveig - No lie (Hugel Remix) 11. Becky Hill & Sigala - Heaven on my mind 12. Lifelike & Kris Menace - Discopolis 2.0 (Meduza Remix) 13. Claptone & Mylo - Drop the pressure (Purple Disco Machine Remix) Tracklist 2 1. Charlotte De Witte - Sgadi li mi 2. Love Regenerator & Eli Brown & Calvin Harris - Moving 3. Leftwing & Kody & Leo Stannard - Purple sunshine 4. Pax & Rui Da Silva - Touch me (PAX & Rui Da Silva Version) 5. Ferreck Dawn & Anthony Valadez - By my side 6. Duke Dumont & Say Lou Lou - Nightcrawler (Illyus & Barrientos Remix) 7. Offaiah - Play it by ear 8. Jaded & Ali Story - Dance much 9. Eden Prince & Nono - Memories 10. Eli Brown - Desire 11. Luca Morris & Mozzy Rekorder - Gypsy woman (La-Da-Dee) 12. Joyhauser - Warped Tracklist 3 1. Dmitri Vegas & Like Mike & Vini Vici - Get in trouble (So What) 2. Dmitri Vegas & Like Mike & Vini Vici - Trust nobody 3. Oliver Heldens & Rowetta - Rave machine 4. Armin Van Buuren & Avira & Be No Rain - Hollow 5. Lucas & Steve - Letters 6. Kim Kaey - Chance to dance 7. Georgegeorge - Instagram DJ 8. Sem Thomasson & Sparre - Final call 9. Thom Bold - Red ferrari 10. Chocolate Puma & Mike Cervello - You are my life 11. EDX - Umoja (Tribal Mix) 12. Bassjackers - Want to you (So Bad) 13. Pegassi & Lexblaze - Billie Eilish Tracklist 4 1. John Summit - Deep end 2. Paul Kalkbrenner - Speak up 3. Boris Brejcha - Cocoloco 4. Disclosure - Energy 5. Compact Disk Dummies - I remember (Silver Sister 12'' Remix) 6. Cavego - Rask gange 7. Darius Syrossian - Tivoli's groove 8. David Penn - The heat 9. Dale Howard - The beat 10. Heller & Farley Project - Ultra flave (David Penn Remix) 11. Satin Jackets - Little airplanes 12. Maverick Sabre & Jane Smith - Slow down (Vintage Culture & Slow M",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Shaboozey,"Where I've Been, Isn't Where I'm Going",LP,https://www.dgmoutlet.nl/shaboozey-where-i-ve-been-isn-t-where-i-m-going-lp/0197342569361,0197342569361,22.99,32.99,"Shaboozey - Where I've Been, Isn't Where I'm Going (LP)","LPStandard Edition1 stuk(s)Introductie: 2024-09-27ProductbeschrijvingWhere I've Been, Isn't Where I'm Going is het derde studioalbum van Shaboozey en verscheen in 2024. Dit album is uitgebracht als LP en weerspiegelt een veelzijdige samensmelting van country, hiphop en roots rock. Shaboozey zet hiermee zijn reputatie voort als vernieuwende artiest die het geluid van moderne countrymuziek beïnvloedt met invloeden uit de Black American folk en hiphoptradities.Het album klinkt als een klassieke Amerikaanse roadmovie. Het begint met twangende steelgitaar en het geluid van paardenhoeven, terwijl Shaboozey als moderne outlaw de tocht aangaat, zoekend naar zijn plek, zonder vast einddoel. Deze sfeer loopt als een rode draad door het hele album, waarin het gevoel van reizen, persoonlijke groei en het verleden achter je laten centraal staan. De thematiek van het onderweg zijn en het herdefiniëren van identiteit als artiest wordt versterkt door de verhalen die hij vertelt in zijn nummers, telkens wisselend tussen melancholie en optimisme.Muzikaal zitten er op het album opvallende contrasten. Op Let It Burn bijvoorbeeld hoor je Shaboozey’s diepe baritonstem, waarbij elementen uit de klassieke country van artiesten als Willie Nelson en Waylon Jennings vermengd worden met een moderne, bluesy rapstijl. Een ander opvallend nummer is Annabelle, waarin rockinvloeden, vergelijkbaar met die van Fleetwood Mac en Post Malone, zorgen voor een aanstekelijke, genre-overstijgende breukvlied. Het album brengt ook country en clubcultuur samen in A Bar Song (Tipsy), de grote hit uit 2024 waarop Shaboozey een oud clubnummer nieuw leven inblaast met zuidelijke energie en een flinke dosis weekendgevoel.Where I've Been, Isn't Where I'm Going is naast een stilistisch statement ook een persoonlijke overwinning. Het album vestigde Shaboozey definitief als een van de nieuwe gezichten van moderne country en behaalde hoge posities in de hitlijsten. De LP onderscheidt zich door zowel samenwerkingen als zijn solowerk; gastoptredens van artiesten als Paul Cauthen en Noah Cyrus voegen extra lagen toe aan de diverse stijl van het album.De plaat biedt een meeslepende luisterervaring dankzij de combinatie van rauwe Americana, persoonlijke verhalen en een vernieuwende kijk op countrymuziek. Met Where I've Been, Isn't Where I'm Going toont Shaboozey zich een muzikale pionier die bruggen slaat en nieuwe paden bewandelt binnen het hedendaagse muzieklandschap. Tracklist1. Shaboozey - Horses & Hellcats2. Shaboozey - A Bar Song (Tipsy)3. Shaboozey - Last of My Kind (Feat. Paul Cauthen)4. Shaboozey - Annabelle5. Shaboozey - East of the Massanutten6. Shaboozey - Highway7. Shaboozey - Let It Burn8. Shaboozey - My Fault (Feat. Noah Cyrus)9. Shaboozey - Vegas10. Shaboozey - Drink Don't Need No Mix (Feat. BigXthaPlug)11. Shaboozey - Steal Her from Me12. Shaboozey - Finally Over",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Shakin' Stevens,Merry Christmas Everyone,"12"" Single - Remastered",https://www.dgmoutlet.nl/shakin-stevens-merry-christmas-everyone-12-single-remastered/4050538718096,4050538718096,18.99,24.99,"Shakin' Stevens - Merry Christmas Everyone (12"" Single) (Remastered)","12"" VinylStandard Edition1 stuk(s)Introductie: 2021-11-26ProductbeschrijvingMerry Christmas Everyone van Shakin' Stevens is een feestelijk album binnen het genre pop en rockabilly, waarbij de kenmerkende vrolijke klanken en warme stem van Stevens centraal staan. Het album is uitgebracht als een geremasterde 12"" single, wat betekent dat de nummers in hoge geluidskwaliteit opnieuw zijn uitgebracht om zowel nostalgische als nieuwe luisteraars te verrassen.Het album ademt de sfeer van kerst met een mix van originele nummers en covers van klassieke kerstliedjes. De titeltrack, Merry Christmas Everyone, is zonder twijfel het bekendste nummer van het album en geldt als een van de populairste kerstliedjes uit het Verenigd Koninkrijk. Het nummer staat bekend om zijn aanstekelijke melodie en eenvoudige, opgewekte boodschap, waarmee het jaar na jaar opnieuw in kersthitslijsten verschijnt. Naast deze iconische track bevat het album een mooie selectie van andere kerstnummers. Blue Christmas, een cover van Elvis Presley’s klassieker, krijgt door Stevens een frisse, licht rockende interpretatie die goed past bij zijn stijl. Een ander opvallend nummer is The Best Christmas of Them All, een vrolijk lied dat de sfeer van het samenzijn en het delen tijdens de feestdagen benadrukt. Ook I'll Be Home This Christmas is een sfeervol liedje dat het verlangen naar huis tijdens de feestdagen bezingt en goed aansluit bij het nostalgische thema van het album.Merry Christmas Everyone werd oorspronkelijk uitgebracht in het midden van de jaren tachtig, maar beleefde een nieuw leven dankzij deze geremasterde uitgave. De 12"" single-versie bevat naast de bekende tracks ook remixes en variaties die de feestelijke luisterervaring compleet maken. De herkenbare combinatie van pop en rockabilly zorgt ervoor dat het album een energieke en toegankelijke sfeer ademt, ideaal als soundtrack voor elke kerstbijeenkomst.Deze remastered editie benadrukt het tijdloze karakter van Shakin' Stevens’ kerstklassiekers. Dankzij de mix van aanstekelijke refreinen, warme arrangementen en een lichte rockabilly-twist blijft Merry Christmas Everyone een geliefde keuze voor wie zijn feestdagen muzikaal wil omlijsten met authentieke, vrolijke kerstklanken.1:Merry christmas everyone2:Blue christmas3:With my heart",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Sharktank,Acting Funny,LP,https://www.dgmoutlet.nl/sharktank-acting-funny-lp/197187063321,197187063321,35.99,45.99,Sharktank - Acting Funny (LP),"LP Standard Edition 1 stuk(s) Introductie: 2023-03-31 Productbeschrijving Katrin, Mile & Marco zijn 'Sharktank' het trio heeft zijn karakteristieke sound gevonden tussen speelse feel good beats die bewuste jaren '90 raplijnen ontmoeten en melodieuze zang. het album voegt een element van rauwe energie toe aan de mix, zonder hun relaxte, karakteristieke geluid van speelse en genre-vloeiende benadering van muziek maken te verwaarlozen, vervormde rappartijen gevolgd door prachtige vocale harmonieën die intensiteit creëren in elke noot. Tracklist 1. Chemtrails & Paperplanes - Sharktank 2. Busy - Sharktank 3. Never Ever Ever - Sharktank 4. 10:07 - Sharktank 5. Daisies - Sharktank 6. Bubblegum - Sharktank 7. Get By - Sharktank 8. 18:34 - Sharktank 9. Acting Funny - Sharktank 10. Guapo - Sharktank 11. H-A-P-P-Y - Sharktank 12. Sleeping - Sharktank 13. Shame - Sharktank 14. 23:24 - Sharktank 15. Out Of Luck - Sharktank",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Shawn Mendes,Shawn Mendes,LP,https://www.dgmoutlet.nl/shawn-mendes-shawn-mendes-lp/0602567569497,0602567569497,35.99,42.99,Shawn Mendes - Shawn Mendes (LP),"In 2018 kwam Shawn Mendes met zijn nieuwe, gelijknamige, album uit. Het is inmiddels al het derde album van de slechts 19-jarige Canadese superster. Nog geen vijf jaar geleden werd Shawn ontdekt nadat hij covers van bekende hits op de digitale platformen Youtube en Vine plaatste, in 2015 brak hij door met zijn debuutalbum ‘Handwritten’ met daarop de hits ‘Stitches’ en ‘I Know What You Did Last Summer’.Het daaropvolgende album ‘Illuminate’ bevestigde zijn positie als superster: het album behaalde de è1 positie in Nederland, en scoorde hits met onder andere ‘Mercy’, ‘Treat You Better’ en ‘There’s Nothing Holdin’ Me Back’. Vorig jaar mei was hij nog in het land voor een direct uitverkochte show in de Ziggodome in Amsterdam. De eerste single van het nieuwe album is In My Blood, een uptempo pop hit die meteen toegevoegd is op de playlist bij 3FM, Q-Music, Radio 538 (ex-alarmschijf) en Sky Radio. Verwacht wordt dat Shawn Mendes volgend jaar weer internationaal zal gaan touren.",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Sho-Nuff,Body Pressure,LP,https://www.dgmoutlet.nl/sho-nuff-body-pressure-lp/3700604763802,3700604763802,27.99,39.99,Sho-Nuff - Body Pressure (LP),"LPStandard Edition1 stuk(s)Introductie: 2025-03-14 Heruitgave van Sho-Nuff's zeer gewilde album 'Body Pressure' uit 1983. Het album werd opgenomen voor het Japanse label King Records, werd alleen in Japan uitgebracht en verdween spoorloos, waardoor het een van de meest begeerde Modern Soul/Boogie albums is in de internationale verzamelaarsscene. Body Pressure, een mix van funk en Boogie met een paar sappige ballads, is een geweldig album dat zijn reputatie waarmaakt, vandaar het hoge prijskaartje van wel 1000 euro voor een origineel. De audio werd in Tokyo door King geremasterd van de mastertapes en het album wordt hier voor het eerst sinds 1983 opnieuw uitgebracht met het originele artwork en OBI met nieuwe liner notes van Charles Waring. Tracklist1. Sho-Nuff - Body Pressure2. Sho-Nuff - Yakki! Yakki!3. Sho-Nuff - Free As the Sea4. Sho-Nuff - Monster Monster5. Sho-Nuff - Hold On for Love6. Sho-Nuff - Is This for Real7. Sho-Nuff - Hollywood8. Sho-Nuff - With You Is Where I'm Gonna Be9. Sho-Nuff - Don't Keep Me Waiting",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,,Shot Of Love,LP,https://www.dgmoutlet.nl/shot-of-love/0889854510114,0889854510114,17.99,26.99,Shot Of Love,"LPStandard Edition1 stuk(s)Introductie: 2017-11-10Shot Of Love is een album van Bob Dylan, uitgebracht in 2017. Shot Of Love bevat o.a. de nummers: “Shot Of Love”, “Property Of Jesus”, “Trouble”, “Every Grain Of Sand” en vele anderen. Het album betreft een pop LP.1:Shot of love2:Heart of mine3:Property of jesus4:Lenny bruce5:Watered-down love6:The groom's still waiting at the altar7:Dead man, dead man8:In the summertime9:Trouble10:Every grain of sand",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Simon & Garfunkel,Greatest Hits,LP,https://www.dgmoutlet.nl/simon-garfunkel-greatest-hits-lp/N0190758176611,0190758176611,17.99,24.99,Simon & Garfunkel - Greatest Hits (LP),"LP (VINYL) 1 plaat Engels mei 2018 Verzamelalbum. Het Greatest Hits album van Simon & Garfunkel is een mooi verzamelalbum met hun bekendste hits. Het album bestaat uit 14 tracks met onder andere “Mrs. Robinson” en “The Boxer”. Tracklist Plaat 1. Simon & Garfunkel - Mrs. Robinson 2. Simon & Garfunkel - For Emily, Whenever I May Find Her 3. Simon & Garfunkel - The Boxer 4. Simon & Garfunkel - The 59th Street Bridge Song (Feelin' Groovy) 5. Simon & Garfunkel - The Sound Of Silence 6. Simon & Garfunkel - I Am A Rock 7. Simon & Garfunkel - Scarborough Fair / Canticle 8. Simon & Garfunkel - Homeward Bound 9. Simon & Garfunkel - Bridge Over Troubled Water 10. Simon & Garfunkel - America 11. Simon & Garfunkel - Kathy's Song 12. Simon & Garfunkel - El Condor Pasa (If I Could) 13. Simon & Garfunkel - Bookends theme 14. Simon & Garfunkel - Cecilia",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,,Simon & Garfunkel Sounds of Silence,LP,https://www.dgmoutlet.nl/simon-garfunkel-sounds-of-silence-lp/AS190758749419,190758749419,19.99,34.99,Simon & Garfunkel Sounds of Silence (LP),LP (VINYL) Standard Edition 1 plaat Engels oktober 2018 Productbeschrijving Sounds of Silence is het tweede studioalbum van Simon & Garfunkel uit 1966. De naam van het album refereert naar de eerste hit 'The Sound of Silence' van het duo. Het album werd tevens opgenomen in de National Recording Registry. Tracklist Plaat 1. Simon & Garfunkel - The Sound of Silence (Overdubbed Version) 2. Simon & Garfunkel - Leaves That Are Green 3. Simon & Garfunkel - Blessed 4. Simon & Garfunkel - Kathy's Song 5. Simon & Garfunkel - Somewhere They Can't Find Me 6. Simon & Garfunkel - Anji 7. Simon & Garfunkel - Richard Cory 8. Simon & Garfunkel - A Most Peculiar Man 9. Simon & Garfunkel - April Come She Will 10. Simon & Garfunkel - We've Got A Groovy Thing Goin' 11. Simon & Garfunkel - I Am A Rock,2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Simply Red,Recollections - Coloured Vinyl,,https://www.dgmoutlet.nl/simply-red-recollections-coloured-vinyl/8719262042261,8719262042261,74.99,84.99,Simply Red - Recollections - Coloured Vinyl,"LPColoured Vinyl4 stuk(s)Introductie: 2025-11-21Simply Red vieren vier decennia muziek met Recollections — 40 schitterende, nieuw opgenomen versies van hun klassieke songs. Geproduceerd samen met hun vaste producer Andy Wright, de nieuwe opnames doen volledig recht aan de originele tijdloze favorieten als Money’s Too Tight To Mention, Holding Back The Years, Stars, Fairground en vele anderen. Mick Hucknall legt uit: “Om 40 jaar Simply Red te vieren, vonden we het passend om deze nieuwe versies uit te brengen. Andy Wright heeft op fantastische wijze de sfeer en de klank van de originele opnames weten te vangen en behouden. Zo konden we de cirkel rondmaken en samen met jullie ons 40-jarig jubileum vieren.” Het jubileumjaar was al onvergetelijk, met Hucknalls optreden bij The Tonight Show with Jimmy Fallon samen met The Roots, een verrassingsoptreden op Glastonbury met Rod Stewart en een uitverkochte UK & Europese tour. Met meer dan 60 miljoen verkochte albums, vijf UK #1-albums, 2 miljard streams en een erfenis van hits die generaties overspant, blijft Simply Red een van de meest geliefde Britse bands. Een tijdloze hommage aan Simply Red — verleden, heden en toekomst. Deze 3CD verschijnt als een 8-panel digipack met 8 pagina’s deluxe boekje.Tracks:Side A1. Come To My Aid2. Sad Old Red3. Look At You Now4. Heaven5. JerichoSide B1. Money's Too Tight (To Mention)2. Holding Back The Years3. Picture Book4. Open Up The Red Box5. The Right ThingSide C1. To Be With You2. It's Only Love3. A New Flame4. You've Got It5. Ev'ry Time We Say GoodbyeSide D1. More2. If You Don’t Know Me By Now3. Enough4. Something Got Me Started5. Thrill MeSide E1. Stars2. Your Mirror3. For Your Babies4. Angel5. FairgroundSide F1. Never Never Love2. So Beautiful3. The Air That I Breathe4. Mellow My Mind5. Say You Love MeSide G1. Night Nurse2. Ain't That A Lotta Love3. Home4. Fake5. Song For YouSide H1. Sunrise2. You Make Me Feel Brand New3. So Not Over You4. Thinking Of You5. Just Like You",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Skarra Mucci,Perfect Timing LP,LP,https://www.dgmoutlet.nl/skarra-mucci-perfect-timing-lp/AS3516628430619,3516628430619,25.99,36.99,Skarra Mucci - Perfect Timing LP,"LP Standard Edition 1 stuk(s) Introductie: 2023-10-13 Productbeschrijving Perfect Timing van Skarra Mucci, met release datum 29 september 2023.Deze versie van Perfect Timing verschijnt als een 1xLP.Het product bevat een ondoorzichtig vinyl. Tracklist 1. Skarra Mucci - Here I Come 2. Skarra Mucci - Revolution 3. Skarra Mucci - Street Dance (Feat. L'Entourloop) 4. Skarra Mucci - Roots Rock Reggae 5. Skarra Mucci - Rappa Pam Pam 6. Skarra Mucci - Who Fool Dem 7. Skarra Mucci - Free Your Soul Interlude 8. Skarra Mucci - Mistry Babylon 9. Skarra Mucci - No Matta 10. Skarra Mucci - Expensive Love 11. Skarra Mucci - What a La La (Feat. Johnny Osbourne & Manudigital) 12. Skarra Mucci - Dancehall 13. Skarra Mucci - Perfect Timing",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Skeletal Remains,Condemned To Misery LP,LP,https://www.dgmoutlet.nl/skeletal-remains-condemned-to-misery-lp/AS0194398166018,0194398166018,17.99,29.99,Skeletal Remains - Condemned To Misery LP,"LP Standard Edition 1 stuk(s) Introductie: 2021-05-21 Productbeschrijving Condemned To Misery is een album van Skeletal Remains, uitgebracht in 2021. Condemned To Misery bevat o.a. de nummers: “Beyond Cremation”, “Obscured Velitation”, “Euphoric Bloodfeast”, “Viral Hemorrhagic Pyrexia” en vele anderen.Speed/thrash/death metal album. Tracklist 1. Beyond Cremation - Remaster 2020 - Skeletal Remains 2. Obscured Velitation - Remaster 2020 - Skeletal Remains 3. Euphoric Bloodfeast - Remaster 2020 - Skeletal Remains 4. Viral Hemorrhagic Pyrexia - Remaster 2020 - Skeletal Remains 5. Atrocious Calamity - Remaster 2020 - Skeletal Remains 6. Ethereal Erosion - Remaster 2020 - Skeletal Remains 7. ...Still Suffering - Remaster 2020 - Skeletal Remains 8. Sleepless Cadavers - Remaster 2020 - Skeletal Remains",2026-03-15T11:56:42.917291+00:00
dgmoutlet,34,Skid Row,B-Side Ourselves,LP,https://www.dgmoutlet.nl/skid-row-b-side-ourselves-lp/4050538670974,4050538670974,27.99,38.99,Skid Row - B-Side Ourselves (LP),LP Standard Edition 1 stuk(s) Introductie: 2023-11-24 Productbeschrijving B-Side Ourselves is een album van Skid Row uit 2023 en is uitgebracht onder het label Bmg Rights Management Llc Tracklist 1. Psycho Therapy - Skid Row 2. C'mon And Love Me - Skid Row 3. Delivering The Goods - Skid Row 4. What You're Doing - Skid Row 5. Little Wing - Skid Row,2026-03-15T11:56:42.917291+00:00
